audio_codec,audio_start_basis,audio_start_offset_from_video_s,audio_start_s,container_start_s,existing_wav_bytes,existing_wav_pcm_sha256,extraction_parameters,fresh_extraction_duration_s,fresh_extraction_pcm_sha256,fresh_vs_source_audio_duration_diff_s,full_video_audio_decode,sample_id,source_audio_channels,source_audio_duration_s,source_audio_rate_hz,source_video_audio_duration_gap_s,status,time_axis_rule,video_codec,video_duration_s,video_frame_rate,video_height,video_path,video_size_bytes,video_start_s,video_width,wav_channels,wav_duration_s,wav_matches_fresh_pcm,wav_path,wav_sample_rate_hz,wav_sample_width_bytes,wav_zero_maps_to_source_time_s,issues
aac,源音轨 start_time,0.0,0.0,0.0,202728,2a64625eee67612f832a74408725febaa1784abf88919a3c61ad7f8268d3934d,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,6.3328125,2a64625eee67612f832a74408725febaa1784abf88919a3c61ad7f8268d3934d,0.00018049999999991684,通过,-hnBHBN8p5A$_$6,2,6.332993,44100,0.0680069999999997,通过,wav_time + audio_start_s = source_media_time_s,h264,6.401,24660000/1028527,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-hnBHBN8p5A\6.mp4,1661111,0.0,1280,1,6.3328125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-hnBHBN8p5A$_$6.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,147726,8b5326a69a0ddf5f4d82c5572e942e1792e1fc0d09909e0a2590d55e01106b51,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,4.614,8b5326a69a0ddf5f4d82c5572e942e1792e1fc0d09909e0a2590d55e01106b51,8.999999999481645e-06,通过,-qDkUB0GgYY$_$6,1,4.613991,44100,0.06400399999999973,通过,wav_time + audio_start_s = source_media_time_s,h264,4.677995,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-qDkUB0GgYY\6.mp4,404331,0.0,360,1,4.614,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-qDkUB0GgYY$_$6.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,188274,ae1a918ca9f6be7d06d056a06aefed21c8e27c93cc27fcaef50b7e24b73723e5,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,5.881125,ae1a918ca9f6be7d06d056a06aefed21c8e27c93cc27fcaef50b7e24b73723e5,0.0008699999999999264,通过,-uywlfIYOS8$_$4,2,5.881995,44100,0.16299200000000003,通过,wav_time + audio_start_s = source_media_time_s,h264,6.044987,30/1,270,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-uywlfIYOS8\4.mp4,557194,0.0,480,1,5.881125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-uywlfIYOS8$_$4.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,407694,987b8f3e3873d57652ed82e620f20cd75943804b3a34ae54df39c24ecbcaf9c2,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,12.738,987b8f3e3873d57652ed82e620f20cd75943804b3a34ae54df39c24ecbcaf9c2,4.999999999810711e-06,通过,-6rXp3zJ3kc$_$8,2,12.738005,44100,0.06700800000000129,通过,wav_time + audio_start_s = source_media_time_s,h264,12.805013,30/1,270,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-6rXp3zJ3kc\8.mp4,567350,0.0,480,1,12.738,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-6rXp3zJ3kc$_$8.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,216302,d831ff512fb3fce5168cb21694cc5343139953bc50ee6ab1b8b76cdeeeba4057,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,6.757,d831ff512fb3fce5168cb21694cc5343139953bc50ee6ab1b8b76cdeeeba4057,7.000000000090267e-06,通过,-9y-fZ3swSY$_$0,2,6.757007,44100,0.0763259999999999,通过,wav_time + audio_start_s = source_media_time_s,h264,6.833333,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-9y-fZ3swSY\0.mp4,965453,0.0,1280,1,6.757,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-9y-fZ3swSY$_$0.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,85352,57a0083478f4c539d2c5384018b4bfbbd8b5379519ecc9d11cb82d633e3a5e13,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,2.6648125,57a0083478f4c539d2c5384018b4bfbbd8b5379519ecc9d11cb82d633e3a5e13,0.0001984999999997683,通过,-9y-fZ3swSY$_$4,2,2.665011,44100,0.156018,通过,wav_time + audio_start_s = source_media_time_s,h264,2.821029,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-9y-fZ3swSY\4.mp4,1486121,0.0,1280,1,2.6648125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-9y-fZ3swSY$_$4.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,157422,f94fdcc2a7adeed9952aebcd4c0341b6e73dc7f7f7c567fe22be1c7aba8b89ea,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,4.917,f94fdcc2a7adeed9952aebcd4c0341b6e73dc7f7f7c567fe22be1c7aba8b89ea,7.000000000090267e-06,通过,-9y-fZ3swSY$_$8,2,4.917007,44100,0.07199000000000044,通过,wav_time + audio_start_s = source_media_time_s,h264,4.988997,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-9y-fZ3swSY\8.mp4,1715052,0.0,1280,1,4.917,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-9y-fZ3swSY$_$8.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,717024,136dfa29a4a65e02999adedf5112f782c08ab22e83d172df42b40f7311b3ee81,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,22.4045625,136dfa29a4a65e02999adedf5112f782c08ab22e83d172df42b40f7311b3ee81,0.0004484999999974093,通过,-AUZQgSxyPQ$_$2,2,22.405011,44100,0.10599200000000053,通过,wav_time + audio_start_s = source_media_time_s,h264,22.511003,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-AUZQgSxyPQ\2.mp4,4550251,0.0,1280,1,22.4045625,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-AUZQgSxyPQ$_$2.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,260906,0e48944d6804c4b7262af78303db62c738ff621a46c6d8a027c60b23e3516004,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,8.150875,0e48944d6804c4b7262af78303db62c738ff621a46c6d8a027c60b23e3516004,0.0001230000000003173,通过,-HeZS2-Prhc$_$2,1,8.150998,44100,0.11098100000000066,通过,wav_time + audio_start_s = source_media_time_s,h264,8.261979,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-HeZS2-Prhc\2.mp4,896960,0.0,360,1,8.150875,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-HeZS2-Prhc$_$2.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,295054,79913270f8dbd1559b1bb5f0d1fe87fd28375a26f769528253fa340669685a7f,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,9.218,79913270f8dbd1559b1bb5f0d1fe87fd28375a26f769528253fa340669685a7f,4.999999999810711e-06,通过,-MeTTeMJBNc$_$0,2,9.218005,44100,0.08199500000000093,通过,wav_time + audio_start_s = source_media_time_s,h264,9.3,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-MeTTeMJBNc\0.mp4,350827,0.0,470,1,9.218,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-MeTTeMJBNc$_$0.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,168238,1f08ff6794417a756f33381a98a321eff0783a925183b6fdc74f0611edc155c1,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,5.255,1f08ff6794417a756f33381a98a321eff0783a925183b6fdc74f0611edc155c1,1.09999999997612e-05,通过,-MeTTeMJBNc$_$13,2,5.255011,44100,0.1750020000000001,通过,wav_time + audio_start_s = source_media_time_s,h264,5.430013,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-MeTTeMJBNc\13.mp4,271826,0.0,470,1,5.255,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-MeTTeMJBNc$_$13.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,333240,d371d193e866ce60fc4626d9ffd5e02d323573ae4f3a82758d6f7c15a003b56c,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,10.4113125,d371d193e866ce60fc4626d9ffd5e02d323573ae4f3a82758d6f7c15a003b56c,0.0006824999999999193,通过,-MeTTeMJBNc$_$7,2,10.411995,44100,0.1049970000000009,通过,wav_time + audio_start_s = source_media_time_s,h264,10.516992,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-MeTTeMJBNc\7.mp4,632477,0.0,470,1,10.4113125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-MeTTeMJBNc$_$7.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,162446,af781be888d63474b04b78f2805c990ae27ae3ddf5c9c772c9477f38d9e4e444,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,5.074,af781be888d63474b04b78f2805c990ae27ae3ddf5c9c772c9477f38d9e4e444,8.999999999481645e-06,通过,-RfYyzHpjk4$_$11,2,5.073991,44100,0.16500599999999999,通过,wav_time + audio_start_s = source_media_time_s,h264,5.238997,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-RfYyzHpjk4\11.mp4,2061678,0.0,1280,1,5.074,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-RfYyzHpjk4$_$11.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,145102,f11bd12607815272f48e8286782edb40cfada0eefdaa8546919ecdda3b40c1db,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,4.532,f11bd12607815272f48e8286782edb40cfada0eefdaa8546919ecdda3b40c1db,4.999999999810711e-06,通过,-RfYyzHpjk4$_$8,2,4.531995,44100,0.057001999999999775,通过,wav_time + audio_start_s = source_media_time_s,h264,4.588997,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-RfYyzHpjk4\8.mp4,2256195,0.0,1280,1,4.532,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-RfYyzHpjk4$_$8.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,172616,381fc04451d07a07a10edeb41089cbf93b72f21193aa7209f2eeed777fb5d73c,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,5.3918125,381fc04451d07a07a10edeb41089cbf93b72f21193aa7209f2eeed777fb5d73c,0.00018249999999930822,通过,-RfYyzHpjk4$_$2,2,5.391995,44100,0.12402099999999994,通过,wav_time + audio_start_s = source_media_time_s,h264,5.516016,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-RfYyzHpjk4\2.mp4,1138330,0.0,1280,1,5.3918125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-RfYyzHpjk4$_$2.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,247502,d3c754430c8767a9a655a9240f18caf128a1edbf71602aef50d82ab8091d7803,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,7.732,d3c754430c8767a9a655a9240f18caf128a1edbf71602aef50d82ab8091d7803,4.999999999810711e-06,通过,-UUCSKoHeMA$_$0,2,7.731995,44100,0.06800499999999943,通过,wav_time + audio_start_s = source_media_time_s,h264,7.8,30/1,360,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-UUCSKoHeMA\0.mp4,286208,0.0,470,1,7.732,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-UUCSKoHeMA$_$0.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,88494,0654568b731bc2b8273670b7b248a54fbe00e3b8f2e541360d524164777e9810,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,2.763,0654568b731bc2b8273670b7b248a54fbe00e3b8f2e541360d524164777e9810,7.000000000090267e-06,通过,-ri04Z7vwnc$_$0,2,2.762993,44100,0.04400700000000013,通过,wav_time + audio_start_s = source_media_time_s,h264,2.807,3555000/148273,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-ri04Z7vwnc\0.mp4,188321,0.0,1280,1,2.763,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-ri04Z7vwnc$_$0.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,189306,e47159bb0f698a7af81c6988c311ee0344ca517e336e58277b6d47a4efec456b,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,5.913375,e47159bb0f698a7af81c6988c311ee0344ca517e336e58277b6d47a4efec456b,0.0006159999999999499,通过,-ri04Z7vwnc$_$2,2,5.913991,44100,0.11300899999999992,通过,wav_time + audio_start_s = source_media_time_s,h264,6.027,7470000/311561,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-ri04Z7vwnc\2.mp4,460082,0.0,1280,1,5.913375,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-ri04Z7vwnc$_$2.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,110150,c14da203ad340c9e5794309064614abf460848a2df58ff1678146e591c63d713,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,3.43975,c14da203ad340c9e5794309064614abf460848a2df58ff1678146e591c63d713,0.00024999999999986144,通过,-ri04Z7vwnc$_$5,2,3.44,44100,0.10499999999999998,通过,wav_time + audio_start_s = source_media_time_s,h264,3.545,1597500/66629,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-ri04Z7vwnc\5.mp4,550439,0.0,1280,1,3.43975,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-ri04Z7vwnc$_$5.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,148680,1a7f1853c3172e4638f8d23ed59053ae3bf3e07de445f29192bfa8dd71bad4cc,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,4.6438125,1a7f1853c3172e4638f8d23ed59053ae3bf3e07de445f29192bfa8dd71bad4cc,0.00017849999999963728,通过,-s9qJ7ATP7w$_$1,2,4.643991,44100,0.14800099999999983,通过,wav_time + audio_start_s = source_media_time_s,h264,4.791992,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\1.mp4,1431603,0.0,1280,1,4.6438125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$1.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,214798,92a97ab764f302d2862b086f85d894a17079da657e5bae2d1988a4889601232a,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,6.71,92a97ab764f302d2862b086f85d894a17079da657e5bae2d1988a4889601232a,0.0,通过,-s9qJ7ATP7w$_$0,2,6.71,44100,0.08999999999999986,通过,wav_time + audio_start_s = source_media_time_s,h264,6.8,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\0.mp4,890272,0.0,1280,1,6.71,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$0.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,268810,0c16f0b304cdbffc266dda5d0f361317f94fe9203e36fe2bf57854c87ad9cec4,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,8.397875,0c16f0b304cdbffc266dda5d0f361317f94fe9203e36fe2bf57854c87ad9cec4,0.0001299999999986312,通过,-s9qJ7ATP7w$_$5,2,8.398005,44100,0.16299799999999998,通过,wav_time + audio_start_s = source_media_time_s,h264,8.561003,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\5.mp4,1432255,0.0,1280,1,8.397875,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$5.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,135978,88f3d07aaa010f6f9948ebd4ed0d9bf193a0d5cf50de80fcbf8cbaf0a0541a82,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,4.246875,88f3d07aaa010f6f9948ebd4ed0d9bf193a0d5cf50de80fcbf8cbaf0a0541a82,0.00013199999999979894,通过,-s9qJ7ATP7w$_$4,2,4.247007,44100,0.18001100000000037,通过,wav_time + audio_start_s = source_media_time_s,h264,4.427018,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\4.mp4,639360,0.0,1280,1,4.246875,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$4.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,218912,333b3895238e81dd133f21f1fdc03be0d4e7cee9f68c838b01d7304a805b9d54,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,6.8385625,333b3895238e81dd133f21f1fdc03be0d4e7cee9f68c838b01d7304a805b9d54,0.000439499999999704,通过,-s9qJ7ATP7w$_$7,2,6.839002,44100,0.12701399999999996,通过,wav_time + audio_start_s = source_media_time_s,h264,6.966016,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\7.mp4,1601944,0.0,1280,1,6.8385625,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$7.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,74152,646442a33fe76e8a0752953d473e7b56dcdf772c1f996636c364098ab1a5f87a,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,2.3148125,646442a33fe76e8a0752953d473e7b56dcdf772c1f996636c364098ab1a5f87a,0.0001985000000002124,通过,-s9qJ7ATP7w$_$6,2,2.315011,44100,0.15998899999999994,通过,wav_time + audio_start_s = source_media_time_s,h264,2.475,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\6.mp4,839808,0.0,1280,1,2.3148125,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$6.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,101966,aeb9d3f1c1d66b8c987e12e556200248e4f24c59b66da3c1600601e5a1e3a909,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,3.184,aeb9d3f1c1d66b8c987e12e556200248e4f24c59b66da3c1600601e5a1e3a909,9.000000000369823e-06,通过,-s9qJ7ATP7w$_$8,2,3.183991,44100,0.1109960000000001,通过,wav_time + audio_start_s = source_media_time_s,h264,3.294987,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-s9qJ7ATP7w\8.mp4,781494,0.0,1280,1,3.184,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-s9qJ7ATP7w$_$8.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,931566,ca033b6f7bfd6dd500bfcb04d7a27382c5cde7f06f3e90f60a85bc8a20092fa0,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,29.109,ca033b6f7bfd6dd500bfcb04d7a27382c5cde7f06f3e90f60a85bc8a20092fa0,1.999999998503199e-06,通过,-yRb-Jum7EQ$_$1,2,29.109002,44100,0.17901900000000026,通过,wav_time + audio_start_s = source_media_time_s,h264,29.288021,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-yRb-Jum7EQ\1.mp4,5017520,0.0,1280,1,29.109,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-yRb-Jum7EQ$_$1.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,417486,ffd9aedc17df606d70be56f6c75ab7b3cf32fe8681d9f57727dfc5f71f217b52,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,13.044,ffd9aedc17df606d70be56f6c75ab7b3cf32fe8681d9f57727dfc5f71f217b52,9.000000000369823e-06,通过,-yRb-Jum7EQ$_$5,2,13.043991,44100,0.125019,通过,wav_time + audio_start_s = source_media_time_s,h264,13.16901,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-yRb-Jum7EQ\5.mp4,1599984,0.0,1280,1,13.044,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-yRb-Jum7EQ$_$5.wav,16000,2,0.0,[]
aac,源音轨 start_time,0.0,0.0,0.0,359822,da622a1156af5773ea801705a664b0b3aa35f942e39bb7b2299b81e5c069d925,完整音轨；无 -ss、-t、atrim 或补齐；单声道、16 kHz、PCM16,11.242,da622a1156af5773ea801705a664b0b3aa35f942e39bb7b2299b81e5c069d925,5.000000001587068e-06,通过,-yRb-Jum7EQ$_$6,2,11.241995,44100,-0.016017999999998978,通过,wav_time + audio_start_s = source_media_time_s,h264,11.225977,30/1,720,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\原始视频\-yRb-Jum7EQ\6.mp4,1779127,0.0,1280,1,11.242,True,C:\Users\Administrator\Desktop\23华为杯\E.1\输入\音频WAV\-yRb-Jum7EQ$_$6.wav,16000,2,0.0,[]
